time,value,signalMask,labelMask,finalLabel
247.703300,0.440674,0,0,0
247.703400,0.489960,-1,0,-1
247.703500,0.534210,-1,0,-1
247.703600,0.610352,-1,0,-1
247.703700,0.648193,-1,0,-1
247.703800,0.574799,-1,0,-1
247.703900,0.475616,-1,0,-1
247.704000,0.313568,-1,0,-1
247.704100,0.044098,-1,0,-1
247.704200,-0.258942,-1,0,-1
247.704300,-0.535736,-1,0,-1
247.704400,-0.807495,-1,0,-1
247.704500,-1.047974,-1,0,-1
247.704600,-1.143341,-1,0,-1
247.704700,-1.093750,-1,0,-1
247.704800,-0.938110,-1,0,-1
247.704900,-0.689850,-1,0,-1
247.705000,-0.429077,-1,0,-1
247.705100,-0.229492,-1,0,-1
247.705200,-0.107727,-1,0,-1
247.705300,-0.044403,-1,0,-1
247.705400,-0.026550,-1,0,-1
247.705500,-0.008545,-1,0,-1
247.705600,-0.004425,-1,0,-1
247.705700,0.000000,-1,0,-1
247.705800,0.004272,-1,0,-1
247.705900,0.010834,-1,0,-1
247.706000,0.009308,0,0,0
247.706100,0.002747,0,0,0
247.706200,0.001526,0,0,0
247.706300,-0.009003,0,0,0
247.706400,-0.019684,0,0,0
247.706500,-0.024261,0,0,0
247.706600,-0.033569,0,0,0
247.706700,-0.036774,0,0,0
247.706800,-0.044708,0,0,0
247.706900,-0.048676,0,0,0
247.707000,-0.045624,0,0,0
247.707100,-0.053101,0,0,0
247.707200,-0.048523,0,0,0
247.707300,-0.043030,0,0,0
247.707400,-0.035248,0,0,0
247.707500,-0.022430,0,0,0
247.707600,-0.010681,0,0,0
247.707700,-0.000458,0,0,0
247.707800,0.009155,0,0,0
247.707900,0.021057,0,0,0
247.708000,0.019531,0,0,0
247.708100,0.021820,0,0,0
247.708200,0.019531,-1,0,-1
247.708300,0.025787,-1,0,-1
247.708400,0.060120,-1,0,-1
247.708500,0.128326,-1,0,-1
247.708600,0.244904,-1,0,-1
247.708700,0.367737,-1,0,-1
