time,value,signalMask,labelMask,finalLabel
322.352900,-0.013733,0,0,0
322.353000,-0.013580,0,0,0
322.353100,-0.023041,0,0,0
322.353200,-0.025177,0,0,0
322.353300,-0.030212,0,0,0
322.353400,-0.033722,0,0,0
322.353500,-0.037384,0,0,0
322.353600,-0.046844,0,0,0
322.353700,-0.053101,0,0,0
322.353800,-0.063477,0,0,0
322.353900,-0.068207,0,0,0
322.354000,-0.070801,0,0,0
322.354100,-0.071564,0,0,0
322.354200,-0.067749,0,0,0
322.354300,-0.073547,0,0,0
322.354400,-0.064697,0,0,0
322.354500,-0.069733,0,0,0
322.354600,-0.073395,0,0,0
322.354700,-0.071564,0,0,0
322.354800,-0.065918,0,0,0
322.354900,-0.059814,0,0,0
322.355000,-0.043945,0,0,0
322.355100,-0.029449,0,0,0
322.355200,-0.013885,0,0,0
322.355300,0.003052,0,0,0
322.355400,0.017242,0,0,0
322.355500,0.029297,0,0,0
322.355600,0.039215,0,0,0
322.355700,0.055695,0,0,0
322.355800,0.070801,0,0,0
322.355900,0.078583,0,0,0
322.356000,0.076599,0,0,0
322.356100,0.081940,0,0,0
322.356200,0.080566,0,0,0
322.356300,0.081024,0,0,0
322.356400,0.078430,0,0,0
322.356500,0.086060,0,0,0
322.356600,0.085144,0,0,0
322.356700,0.089264,0,0,0
322.356800,0.084839,0,0,0
322.356900,0.072021,0,0,0
322.357000,0.057831,0,0,0
322.357100,0.042877,0,0,0
322.357200,0.031128,0,0,0
322.357300,0.012817,0,0,0
322.357400,0.008392,0,0,0
322.357500,-0.002899,0,0,0
322.357600,-0.009613,0,0,0
322.357700,-0.013428,0,0,0
322.357800,-0.019226,0,0,0
322.357900,-0.017700,0,0,0
322.358000,-0.016479,0,0,0
322.358100,-0.019531,0,0,0
322.358200,-0.016479,0,0,0
322.358300,-0.012970,0,0,0
322.358400,-0.013428,0,0,0
322.358500,-0.019989,0,0,0
322.358600,-0.017395,0,0,0
322.358700,-0.019836,0,0,0
322.358800,-0.015717,0,0,0
322.358900,-0.008850,0,0,0
322.359000,-0.009766,0,0,0
322.359100,-0.002289,0,0,0
322.359200,0.006714,0,0,0
322.359300,0.010986,0,0,0
322.359400,0.011597,0,0,0
322.359500,0.016785,0,0,0
322.359600,0.017090,0,0,0
322.359700,0.016022,0,0,0
322.359800,0.015869,0,0,0
322.359900,0.007935,0,0,0
322.360000,-0.011292,0,0,0
322.360100,-0.024719,0,0,0
322.360200,-0.049744,0,0,0
322.360300,-0.072784,0,0,0
322.360400,-0.104828,0,0,0
322.360500,-0.134430,0,0,0
322.360600,-0.157776,0,0,0
322.360700,-0.165863,0,0,0
322.360800,-0.171509,0,0,0
322.360900,-0.178833,0,0,0
322.361000,-0.184021,0,0,0
322.361100,-0.192719,0,0,0
322.361200,-0.197754,0,0,0
322.361300,-0.183105,0,0,0
322.361400,-0.155334,0,0,0
322.361500,-0.109558,0,0,0
322.361600,-0.053406,0,0,0
322.361700,0.003967,0,0,0
322.361800,0.048065,0,0,0
322.361900,0.069427,0,0,0
322.362000,0.075531,0,0,0
322.362100,0.055847,0,0,0
322.362200,-0.016479,0,0,0
322.362300,-0.128937,0,0,0
322.362400,-0.257416,0,0,0
322.362500,-0.381165,0,0,0
322.362600,-0.502777,0,0,0
322.362700,-0.598602,0,0,0
322.362800,-0.668945,0,0,0
322.362900,-0.726318,0,0,0
322.363000,-0.770721,0,0,0
322.363100,-0.787811,0,0,0
322.363200,-0.777588,0,0,0
322.363300,-0.730896,0,0,0
322.363400,-0.662689,0,0,0
322.363500,-0.546570,0,0,0
322.363600,-0.419006,0,0,0
322.363700,-0.294495,0,0,0
322.363800,-0.170593,0,0,0
322.363900,-0.057831,0,0,0
322.364000,0.025024,0,0,0
322.364100,0.067749,0,0,0
322.364200,0.051270,0,0,0
322.364300,-0.008240,0,0,0
322.364400,-0.098419,0,0,0
322.364500,-0.194092,0,0,0
322.364600,-0.279083,0,0,0
322.364700,-0.385742,0,0,0
322.364800,-0.534210,0,0,0
322.364900,-0.733337,0,0,0
322.365000,-0.990601,0,0,0
322.365100,-1.232910,0,0,0
322.365200,-1.690979,0,0,0
322.365300,-1.989441,0,0,0
322.365400,-2.176819,0,0,0
322.365500,-2.225189,-1,0,-1
322.365600,-2.142334,-1,0,-1
322.365700,-1.958923,-1,0,-1
322.365800,-1.724091,-1,0,-1
322.365900,-1.466370,-1,0,-1
322.366000,-1.284027,-1,0,-1
322.366100,-0.942383,-1,0,-1
322.366200,-0.641327,-1,0,-1
322.366300,-0.307007,-1,0,-1
322.366400,0.079956,-1,0,-1
322.366500,0.528412,-1,0,-1
322.366600,1.029663,-1,0,-1
322.366700,1.531525,-1,0,-1
322.366800,1.963806,-1,0,-1
322.366900,2.280273,-1,0,-1
322.367000,2.476501,-1,0,-1
322.367100,2.597351,-1,0,-1
322.367200,2.659302,-1,0,-1
322.367300,2.708130,-1,0,-1
322.367400,2.758179,-1,0,-1
322.367500,2.817688,-1,0,-1
322.367600,2.879181,-1,0,-1
322.367700,2.931061,-1,0,-1
322.367800,2.901611,-1,0,-1
322.367900,2.719879,-1,0,-1
322.368000,2.359772,-1,0,-1
322.368100,1.891327,-1,0,-1
322.368200,1.407471,-1,0,-1
322.368300,0.970459,-1,0,-1
322.368400,0.584717,-1,0,-1
322.368500,0.222626,-1,0,-1
322.368600,-0.109100,-1,0,-1
322.368700,-0.392914,-1,0,-1
322.368800,-0.590820,-1,0,-1
322.368900,-0.692291,-1,0,-1
322.369000,-0.737152,-1,0,-1
322.369100,-0.755463,-1,0,-1
322.369200,-0.759735,-1,0,-1
322.369300,-0.747070,-1,0,-1
322.369400,-0.726318,-1,0,-1
322.369500,-0.687866,-1,0,-1
322.369600,-0.625610,-1,0,-1
322.369700,-0.547791,-1,0,-1
322.369800,-0.431366,-1,0,-1
322.369900,-0.308990,-1,0,-1
322.370000,-0.193939,-1,0,-1
322.370100,-0.120392,-1,0,-1
322.370200,-0.114746,0,0,0
322.370300,-0.180969,0,0,0
322.370400,-0.283661,0,0,0
322.370500,-0.359802,0,0,0
322.370600,-0.403137,0,0,0
322.370700,-0.411987,0,0,0
322.370800,-0.416565,0,0,0
322.370900,-0.429535,0,0,0
322.371000,-0.471802,0,0,0
322.371100,-0.569916,0,0,0
322.371200,-0.703278,0,0,0
322.371300,-0.794373,0,0,0
322.371400,-0.788879,-1,0,-1
322.371500,-0.677032,-1,0,-1
322.371600,-0.482483,-1,0,-1
322.371700,-0.260162,-1,0,-1
322.371800,-0.025940,-1,0,-1
322.371900,0.219879,-1,0,-1
322.372000,0.484009,-1,0,-1
322.372100,0.764618,-1,0,-1
322.372200,1.051178,-1,0,-1
322.372300,1.308136,-1,0,-1
322.372400,1.486359,-1,0,-1
322.372500,1.570740,-1,0,-1
322.372600,1.598206,-1,0,-1
322.372700,1.595917,-1,0,-1
322.372800,1.583405,-1,0,-1
322.372900,1.578064,-1,0,-1
322.373000,1.562042,-1,0,-1
322.373100,1.518097,-1,0,-1
322.373200,1.408997,-1,0,-1
322.373300,1.213379,-1,0,-1
322.373400,0.971527,-1,0,-1
322.373500,0.719299,-1,0,-1
322.373600,0.501556,-1,0,-1
322.373700,0.330505,-1,0,-1
322.373800,0.185547,-1,0,-1
322.373900,0.078583,-1,0,-1
322.374000,-0.001831,-1,0,-1
322.374100,-0.063019,-1,0,-1
322.374200,-0.095825,-1,0,-1
322.374300,-0.109100,-1,0,-1
