time,value,signalMask,labelMask,finalLabel
161.840900,-0.955963,0,0,0
161.841000,-1.387329,0,0,0
161.841100,-1.589203,0,0,0
161.841200,-1.607361,0,0,0
161.841300,-1.556854,0,0,0
161.841400,-1.514740,0,0,0
161.841500,-1.496887,0,0,0
161.841600,-1.467743,0,0,0
161.841700,-1.311340,0,0,0
161.841800,-1.115875,0,0,0
161.841900,-0.679016,0,0,0
161.842000,-0.409241,0,0,0
161.842100,-0.210266,0,0,0
161.842200,-0.070648,0,0,0
161.842300,0.027008,0,0,0
161.842400,0.065002,0,0,0
161.842500,0.085144,0,0,0
161.842600,0.091553,0,0,0
161.842700,0.096588,0,0,0
161.842800,0.101166,0,0,0
161.842900,0.102234,0,0,0
161.843000,0.103302,0,0,0
161.843100,0.105743,0,0,0
161.843200,0.106049,0,0,0
161.843300,0.102997,0,0,0
161.843400,0.102386,0,0,0
161.843500,0.097961,0,0,0
161.843600,0.094299,0,0,0
161.843700,0.089111,0,0,0
161.843800,0.083771,0,0,0
161.843900,0.080109,0,0,0
161.844000,0.074615,0,0,0
161.844100,0.077515,0,0,0
161.844200,0.081177,0,0,0
161.844300,0.075073,-1,0,-1
161.844400,0.076904,-1,0,-1
161.844500,0.078278,-1,0,-1
161.844600,0.083008,-1,0,-1
161.844700,0.089417,-1,0,-1
161.844800,0.097656,-1,0,-1
161.844900,0.109253,-1,0,-1
161.845000,0.113068,-1,0,-1
161.845100,0.115509,-1,0,-1
161.845200,0.122986,-1,0,-1
161.845300,0.126190,-1,0,-1
161.845400,0.127106,-1,0,-1
161.845500,0.123749,-1,0,-1
161.845600,0.119324,-1,0,-1
161.845700,0.109863,-1,0,-1
161.845800,0.097961,-1,0,-1
161.845900,0.081940,-1,0,-1
161.846000,0.075226,-1,0,-1
161.846100,0.068970,-1,0,-1
161.846200,0.060272,-1,0,-1
161.846300,0.046539,-1,0,-1
161.846400,0.031891,-1,0,-1
161.846500,0.021820,-1,0,-1
161.846600,0.023346,-1,0,-1
161.846700,0.013733,-1,0,-1
161.846800,0.022736,-1,0,-1
161.846900,0.021820,-1,0,-1
161.847000,0.023804,-1,0,-1
161.847100,0.031586,-1,0,-1
161.847200,0.036011,-1,0,-1
161.847300,0.044556,-1,0,-1
161.847400,0.053253,-1,0,-1
161.847500,0.069122,-1,0,-1
161.847600,0.072021,-1,0,-1
161.847700,0.071106,-1,0,-1
161.847800,0.073395,-1,0,-1
161.847900,0.077209,-1,0,-1
161.848000,0.075989,-1,0,-1
161.848100,0.076752,-1,0,-1
161.848200,0.081635,-1,0,-1
161.848300,0.084839,-1,0,-1
161.848400,0.090332,-1,0,-1
161.848500,0.088501,-1,0,-1
161.848600,0.096436,-1,0,-1
161.848700,0.097198,-1,0,-1
161.848800,0.093536,-1,0,-1
161.848900,0.092316,-1,0,-1
161.849000,0.084534,-1,0,-1
161.849100,0.081329,-1,0,-1
161.849200,0.075226,-1,0,-1
161.849300,0.066376,-1,0,-1
161.849400,0.057526,-1,0,-1
161.849500,0.057983,-1,0,-1
161.849600,0.053711,-1,0,-1
161.849700,0.052948,-1,0,-1
161.849800,0.051270,-1,0,-1
161.849900,0.052643,-1,0,-1
161.850000,0.056305,-1,0,-1
161.850100,0.057678,-1,0,-1
161.850200,0.068359,-1,0,-1
161.850300,0.083008,-1,0,-1
161.850400,0.099030,-1,0,-1
161.850500,0.134583,-1,0,-1
161.850600,0.193024,-1,0,-1
161.850700,0.276642,-1,0,-1
161.850800,0.391998,-1,0,-1
161.850900,0.525818,-1,0,-1
161.851000,0.633545,-1,0,-1
161.851100,0.660706,-1,0,-1
161.851200,0.618439,-1,0,-1
161.851300,0.543213,-1,0,-1
161.851400,0.466461,-1,0,-1
161.851500,0.378571,-1,0,-1
161.851600,0.270844,-1,0,-1
161.851700,0.145721,-1,0,-1
161.851800,0.013428,-1,0,-1
161.851900,-0.112305,-1,0,-1
161.852000,-0.231781,-1,0,-1
161.852100,-0.335999,-1,0,-1
161.852200,-0.424042,-1,0,-1
161.852300,-0.496979,-1,0,-1
161.852400,-0.555267,-1,0,-1
161.852500,-0.601349,-1,0,-1
161.852600,-0.619812,-1,0,-1
161.852700,-0.574036,-1,0,-1
161.852800,-0.453644,-1,0,-1
161.852900,-0.312195,-1,0,-1
161.853000,-0.178833,-1,0,-1
161.853100,-0.077972,-1,0,-1
161.853200,-0.007782,-1,0,-1
161.853300,0.041046,-1,0,-1
161.853400,0.059204,-1,0,-1
161.853500,0.070648,-1,0,-1
161.853600,0.072632,-1,0,-1
161.853700,0.071564,0,0,0
161.853800,0.071716,0,0,0
161.853900,0.071716,0,0,0
161.854000,0.071259,0,0,0
161.854100,0.069580,0,0,0
161.854200,0.072327,0,0,0
161.854300,0.065308,0,0,0
161.854400,0.064850,0,0,0
161.854500,0.071259,0,0,0
161.854600,0.070801,0,0,0
161.854700,0.072327,0,0,0
161.854800,0.072632,0,0,0
161.854900,0.070801,0,0,0
161.855000,0.076752,0,0,0
161.855100,0.074921,0,0,0
161.855200,0.070953,0,0,0
161.855300,0.069885,0,0,0
161.855400,0.066681,0,0,0
161.855500,0.072784,0,0,0
161.855600,0.076294,0,0,0
161.855700,0.074158,0,0,0
161.855800,0.071411,0,0,0
161.855900,0.073090,0,0,0
161.856000,0.072327,0,0,0
161.856100,0.073395,0,0,0
161.856200,0.072937,0,0,0
161.856300,0.079346,0,0,0
161.856400,0.074615,0,0,0
161.856500,0.074921,0,0,0
161.856600,0.075073,0,0,0
161.856700,0.074615,-1,0,-1
161.856800,0.081940,-1,0,-1
161.856900,0.103760,-1,0,-1
161.857000,0.131989,-1,0,-1
161.857100,0.177155,-1,0,-1
161.857200,0.250092,-1,0,-1
161.857300,0.346985,-1,0,-1
161.857400,0.471497,-1,0,-1
161.857500,0.584717,-1,0,-1
161.857600,0.654449,-1,0,-1
161.857700,0.666962,-1,0,-1
161.857800,0.651855,-1,0,-1
161.857900,0.630188,-1,0,-1
161.858000,0.594788,-1,0,-1
161.858100,0.536041,-1,0,-1
161.858200,0.454254,-1,0,-1
161.858300,0.358276,-1,0,-1
